image_name,caption_number,caption,image_id,post_id,image_path,content_category,post_hour,day_of_week,follower_count,hashtags,media_type,platform,caption_word_count,hook_score,hashtag_count,img_brightness_mean,img_brightness_std,img_saturation_mean,img_saturation_std,img_colorfulness,img_edge_density,img_warm_ratio,img_aspect_ratio,viral_probability,viral
102455176_5f8ead62d5.jpg,4,Climber climbing an ice wall,102455176_5f8ead62d5,102455176_5f8ead62d5_cap4,datasets\Flickr8k\Image\102455176_5f8ead62d5.jpg,Travel,11,3,860,,image,Instagram,5,0.0,0,165.68339460784316,43.629179880053314,51.182868451477226,30.904576605079075,25.415733821392905,0.057570483814827704,0.012614889705882353,0.666,0.5897,0
103106960_e8a41d64f8.jpg,0,A boy with a stick kneeling in front of a goalie net,103106960_e8a41d64f8,103106960_e8a41d64f8_cap0,datasets\Flickr8k\Image\103106960_e8a41d64f8.jpg,Fitness,14,5,70704,#fitness #gym #workout,image,Instagram,12,0.0,3,130.68337673611111,45.5612840431261,48.12539541065461,63.1103113475014,49.660867581155664,0.2781849912739965,0.6276448567708334,1.3333333333333333,0.4679,0
103106960_e8a41d64f8.jpg,1,A child in a red jacket playing street hockey guarding a goal .,103106960_e8a41d64f8,103106960_e8a41d64f8_cap1,datasets\Flickr8k\Image\103106960_e8a41d64f8.jpg,Comedy,20,3,403,#lol #comedy,image,Instagram,13,0.0,2,130.68337673611111,45.5612840431261,48.12539541065461,63.1103113475014,49.660867581155664,0.2781849912739965,0.6276448567708334,1.3333333333333333,0.8914,1
103106960_e8a41d64f8.jpg,2,A young kid playing the goalie in a hockey rink .,103106960_e8a41d64f8,103106960_e8a41d64f8_cap2,datasets\Flickr8k\Image\103106960_e8a41d64f8.jpg,Beauty,9,6,1,#beauty #makeup #skincare,image,Instagram,11,0.0,3,130.68337673611111,45.5612840431261,48.12539541065461,63.1103113475014,49.660867581155664,0.2781849912739965,0.6276448567708334,1.3333333333333333,0.2979,1
103106960_e8a41d64f8.jpg,3,A young male kneeling in front of a hockey goal with a hockey stick in his right hand .,103106960_e8a41d64f8,103106960_e8a41d64f8_cap3,datasets\Flickr8k\Image\103106960_e8a41d64f8.jpg,Lifestyle,13,0,16431,#daily #lifestyle,image,Instagram,19,0.0,2,130.68337673611111,45.5612840431261,48.12539541065461,63.1103113475014,49.660867581155664,0.2781849912739965,0.6276448567708334,1.3333333333333333,0.9198,1
103106960_e8a41d64f8.jpg,4,"Hockey goalie boy in red jacket crouches by goal , with stick .",103106960_e8a41d64f8,103106960_e8a41d64f8_cap4,datasets\Flickr8k\Image\103106960_e8a41d64f8.jpg,Technology,12,5,2007,#gadget #tech #innovation,image,Instagram,13,0.0,3,130.68337673611111,45.5612840431261,48.12539541065461,63.1103113475014,49.660867581155664,0.2781849912739965,0.6276448567708334,1.3333333333333333,0.4053,1
103195344_5d2dc613a3.jpg,0,A man in black is sitting next to a modern art structure in front of a glass building .,103195344_5d2dc613a3,103195344_5d2dc613a3_cap0,datasets\Flickr8k\Image\103195344_5d2dc613a3.jpg,Comedy,4,2,2822,#comedy #lol,image,Instagram,19,0.0,2,111.1165771484375,55.57331648568766,42.32154941043914,30.919878343924566,21.923477351930604,0.2309413817883174,0.24064127604166666,0.75,0.6485,1
103195344_5d2dc613a3.jpg,1,A man sits and reads a newspaper by a sculpture outside of an office building .,103195344_5d2dc613a3,103195344_5d2dc613a3_cap1,datasets\Flickr8k\Image\103195344_5d2dc613a3.jpg,Beauty,5,1,73,,image,Instagram,16,0.0,0,111.1165771484375,55.57331648568766,42.32154941043914,30.919878343924566,21.923477351930604,0.2309413817883174,0.24064127604166666,0.75,0.1537,0
103195344_5d2dc613a3.jpg,2,a man sits near a large statue .,103195344_5d2dc613a3,103195344_5d2dc613a3_cap2,datasets\Flickr8k\Image\103195344_5d2dc613a3.jpg,Food,23,1,605,#yum #recipe #food,image,Instagram,8,0.0,3,111.1165771484375,55.57331648568766,42.32154941043914,30.919878343924566,21.923477351930604,0.2309413817883174,0.24064127604166666,0.75,0.3281,1
103195344_5d2dc613a3.jpg,3,A man sitting in front of a metal sculpture in front of a building .,103195344_5d2dc613a3,103195344_5d2dc613a3_cap3,datasets\Flickr8k\Image\103195344_5d2dc613a3.jpg,Music,1,5,1002,#music,image,Instagram,15,0.0,1,111.1165771484375,55.57331648568766,42.32154941043914,30.919878343924566,21.923477351930604,0.2309413817883174,0.24064127604166666,0.75,0.3669,1
103195344_5d2dc613a3.jpg,4,The man with the backpack is sitting in a buildings courtyard in front of an art sculpture reading .,103195344_5d2dc613a3,103195344_5d2dc613a3_cap4,datasets\Flickr8k\Image\103195344_5d2dc613a3.jpg,Fashion,21,6,394,#ootd,image,Instagram,19,0.0,1,111.1165771484375,55.57331648568766,42.32154941043914,30.919878343924566,21.923477351930604,0.2309413817883174,0.24064127604166666,0.75,0.4407,0
103205630_682ca7285b.jpg,0,A tent is being set up on the ice .,103205630_682ca7285b,103205630_682ca7285b_cap0,datasets\Flickr8k\Image\103205630_682ca7285b.jpg,Technology,16,0,15,#gadget,image,Instagram,10,0.0,1,123.90291193181818,30.029915183273367,60.409505652853476,48.10085358058543,22.278972522108653,0.028818132757690233,0.025071022727272727,2.3255813953488373,0.1476,0
103205630_682ca7285b.jpg,1,Two men are about to enter an ice fishing tent on a snow covered lake .,103205630_682ca7285b,103205630_682ca7285b_cap1,datasets\Flickr8k\Image\103205630_682ca7285b.jpg,Food,3,1,293938,,image,Instagram,16,0.0,0,123.90291193181818,30.029915183273367,60.409505652853476,48.10085358058543,22.278972522108653,0.028818132757690233,0.025071022727272727,2.3255813953488373,0.3533,0
103205630_682ca7285b.jpg,2,two men setting up a blue ice fishing hut on an iced over lake,103205630_682ca7285b,103205630_682ca7285b_cap2,datasets\Flickr8k\Image\103205630_682ca7285b.jpg,Fitness,13,0,4183,#fitness #gym,image,Instagram,14,0.0,2,123.90291193181818,30.029915183273367,60.409505652853476,48.10085358058543,22.278972522108653,0.028818132757690233,0.025071022727272727,2.3255813953488373,0.447,1
103205630_682ca7285b.jpg,3,"Two men , standing on an ice , looking into something covered with a blue tarp .",103205630_682ca7285b,103205630_682ca7285b_cap3,datasets\Flickr8k\Image\103205630_682ca7285b.jpg,Food,9,4,1678,#recipe,image,Instagram,17,0.0,1,123.90291193181818,30.029915183273367,60.409505652853476,48.10085358058543,22.278972522108653,0.028818132757690233,0.025071022727272727,2.3255813953488373,0.3658,1
103205630_682ca7285b.jpg,4,Two people standing outside a blue tent structure on a snowy surface .,103205630_682ca7285b,103205630_682ca7285b_cap4,datasets\Flickr8k\Image\103205630_682ca7285b.jpg,Music,2,3,11975,#music #song,image,Instagram,13,0.0,2,123.90291193181818,30.029915183273367,60.409505652853476,48.10085358058543,22.278972522108653,0.028818132757690233,0.025071022727272727,2.3255813953488373,0.2426,0
104136873_5b5d41be75.jpg,0,People sit on the mountainside and check out the view .,104136873_5b5d41be75,104136873_5b5d41be75_cap0,datasets\Flickr8k\Image\104136873_5b5d41be75.jpg,Fitness,2,6,2744,#fitness,image,Instagram,11,0.0,1,115.2367214626736,49.797621911713385,80.13962563059732,40.856735257244516,48.50244173656305,0.22708140847962222,0.3947550455729167,1.3333333333333333,0.4148,0
104136873_5b5d41be75.jpg,1,Three people are on a hilltop overlooking a green valley .,104136873_5b5d41be75,104136873_5b5d41be75_cap1,datasets\Flickr8k\Image\104136873_5b5d41be75.jpg,Technology,14,2,150,#gadget,image,Instagram,11,0.3333333333333333,1,115.2367214626736,49.797621911713385,80.13962563059732,40.856735257244516,48.50244173656305,0.22708140847962222,0.3947550455729167,1.3333333333333333,0.4027,0
104136873_5b5d41be75.jpg,2,Three people hang out on top of a big hill .,104136873_5b5d41be75,104136873_5b5d41be75_cap2,datasets\Flickr8k\Image\104136873_5b5d41be75.jpg,Music,5,3,10400,#music #playlist,image,Instagram,11,0.3333333333333333,2,115.2367214626736,49.797621911713385,80.13962563059732,40.856735257244516,48.50244173656305,0.22708140847962222,0.3947550455729167,1.3333333333333333,0.7752,0
104136873_5b5d41be75.jpg,3,Three people overlook a green valley .,104136873_5b5d41be75,104136873_5b5d41be75_cap3,datasets\Flickr8k\Image\104136873_5b5d41be75.jpg,Travel,16,3,4337,,image,Instagram,7,0.0,0,115.2367214626736,49.797621911713385,80.13962563059732,40.856735257244516,48.50244173656305,0.22708140847962222,0.3947550455729167,1.3333333333333333,0.5524,0
104136873_5b5d41be75.jpg,4,Three people rest on a ledge above the moutains .,104136873_5b5d41be75,104136873_5b5d41be75_cap4,datasets\Flickr8k\Image\104136873_5b5d41be75.jpg,Fashion,11,4,163,,image,Instagram,10,0.0,0,115.2367214626736,49.797621911713385,80.13962563059732,40.856735257244516,48.50244173656305,0.22708140847962222,0.3947550455729167,1.3333333333333333,0.489,0
105342180_4d4a40b47f.jpg,0,"A girl paddling down a large river , as seen from behind her .",105342180_4d4a40b47f,105342180_4d4a40b47f_cap0,datasets\Flickr8k\Image\105342180_4d4a40b47f.jpg,Technology,21,1,3782,#innovation #tech,image,Instagram,14,0.0,2,80.79919610507245,68.20374602442803,110.41240167782057,46.02106726955787,60.95175764952333,0.1491267545269474,0.3346000339673913,1.3850415512465375,0.4364,0
105342180_4d4a40b47f.jpg,1,A woman kayaking down a river .,105342180_4d4a40b47f,105342180_4d4a40b47f_cap1,datasets\Flickr8k\Image\105342180_4d4a40b47f.jpg,Travel,19,2,392,#wanderlust #explore,image,Instagram,7,0.0,2,80.79919610507245,68.20374602442803,110.41240167782057,46.02106726955787,60.95175764952333,0.1491267545269474,0.3346000339673913,1.3850415512465375,0.6247,1
105342180_4d4a40b47f.jpg,2,A woman paddles a boat down a river .,105342180_4d4a40b47f,105342180_4d4a40b47f_cap2,datasets\Flickr8k\Image\105342180_4d4a40b47f.jpg,Beauty,23,1,1052,#beauty,image,Instagram,9,0.0,1,80.79919610507245,68.20374602442803,110.41240167782057,46.02106726955787,60.95175764952333,0.1491267545269474,0.3346000339673913,1.3850415512465375,0.2547,1
105342180_4d4a40b47f.jpg,3,A woman with a paddle .,105342180_4d4a40b47f,105342180_4d4a40b47f_cap3,datasets\Flickr8k\Image\105342180_4d4a40b47f.jpg,Technology,10,5,2488,#gadget #tech #innovation,image,Instagram,6,0.0,3,80.79919610507245,68.20374602442803,110.41240167782057,46.02106726955787,60.95175764952333,0.1491267545269474,0.3346000339673913,1.3850415512465375,0.2832,0
105342180_4d4a40b47f.jpg,4,A woman with a paddle sits in a boat on the water .,105342180_4d4a40b47f,105342180_4d4a40b47f_cap4,datasets\Flickr8k\Image\105342180_4d4a40b47f.jpg,Beauty,3,3,13503,#beauty #skincare #makeup,image,Instagram,13,0.0,3,80.79919610507245,68.20374602442803,110.41240167782057,46.02106726955787,60.95175764952333,0.1491267545269474,0.3346000339673913,1.3850415512465375,0.291,0
106490881_5a2dd9b7bd.jpg,0,A boy in his blue swim shorts at the beach .,106490881_5a2dd9b7bd,106490881_5a2dd9b7bd_cap0,datasets\Flickr8k\Image\106490881_5a2dd9b7bd.jpg,Fitness,5,5,161,#gym,image,Instagram,11,0.0,1,127.65704656862744,47.57717763034155,43.503420747983505,46.08446793122553,26.766178903765173,0.07181807634296322,0.42775735294117645,0.666,0.2582,0
106490881_5a2dd9b7bd.jpg,1,A boy smiles for the camera at a beach .,106490881_5a2dd9b7bd,106490881_5a2dd9b7bd_cap1,datasets\Flickr8k\Image\106490881_5a2dd9b7bd.jpg,Travel,0,0,1485,#travel,image,Instagram,10,0.0,1,127.65704656862744,47.57717763034155,43.503420747983505,46.08446793122553,26.766178903765173,0.07181807634296322,0.42775735294117645,0.666,0.7802,1
106490881_5a2dd9b7bd.jpg,2,A young boy in swimming trunks is walking with his arms outstretched on the beach .,106490881_5a2dd9b7bd,106490881_5a2dd9b7bd_cap2,datasets\Flickr8k\Image\106490881_5a2dd9b7bd.jpg,Fashion,19,3,56084,#style #fashion,image,Instagram,16,0.0,2,127.65704656862744,47.57717763034155,43.503420747983505,46.08446793122553,26.766178903765173,0.07181807634296322,0.42775735294117645,0.666,0.6326,1
106490881_5a2dd9b7bd.jpg,3,Children playing on the beach .,106490881_5a2dd9b7bd,106490881_5a2dd9b7bd_cap3,datasets\Flickr8k\Image\106490881_5a2dd9b7bd.jpg,Music,22,1,452,,image,Instagram,6,0.0,0,127.65704656862744,47.57717763034155,43.503420747983505,46.08446793122553,26.766178903765173,0.07181807634296322,0.42775735294117645,0.666,0.406,1
106490881_5a2dd9b7bd.jpg,4,The boy is playing on the shore of an ocean .,106490881_5a2dd9b7bd,106490881_5a2dd9b7bd_cap4,datasets\Flickr8k\Image\106490881_5a2dd9b7bd.jpg,Photography,15,3,1025,#shot #photography #photo,image,Instagram,11,0.0,3,127.65704656862744,47.57717763034155,43.503420747983505,46.08446793122553,26.766178903765173,0.07181807634296322,0.42775735294117645,0.666,0.4164,1
106514190_bae200f463.jpg,0,A hiker standing high on a bluff overlooking the mountains below .,106514190_bae200f463,106514190_bae200f463_cap0,datasets\Flickr8k\Image\106514190_bae200f463.jpg,Food,14,0,55899,#yum #recipe #food,image,Instagram,12,0.0,3,140.09909396701389,50.675362049784425,120.85397973773776,96.34018828033305,81.1320406027009,0.07342161995688327,0.178955078125,0.75,0.5746,0
106514190_bae200f463.jpg,1,a person on ski 's looks from hill over snow covered landscape,106514190_bae200f463,106514190_bae200f463_cap1,datasets\Flickr8k\Image\106514190_bae200f463.jpg,Comedy,16,4,2704,#funny,image,Instagram,12,0.0,1,140.09909396701389,50.675362049784425,120.85397973773776,96.34018828033305,81.1320406027009,0.07342161995688327,0.178955078125,0.75,0.6775,1
106514190_bae200f463.jpg,2,A skier is overlooking a snow-covered mountain .,106514190_bae200f463,106514190_bae200f463_cap2,datasets\Flickr8k\Image\106514190_bae200f463.jpg,Fashion,7,5,26,#fashion #style #ootd,image,Instagram,8,0.0,3,140.09909396701389,50.675362049784425,120.85397973773776,96.34018828033305,81.1320406027009,0.07342161995688327,0.178955078125,0.75,0.3728,1
106514190_bae200f463.jpg,3,A skier is overlooking the beautiful white snow covered landscape .,106514190_bae200f463,106514190_bae200f463_cap3,datasets\Flickr8k\Image\106514190_bae200f463.jpg,Travel,11,5,116,#vacation,image,Instagram,11,0.0,1,140.09909396701389,50.675362049784425,120.85397973773776,96.34018828033305,81.1320406027009,0.07342161995688327,0.178955078125,0.75,0.9075,1
106514190_bae200f463.jpg,4,A skier pauses on a mountaintop .,106514190_bae200f463,106514190_bae200f463_cap4,datasets\Flickr8k\Image\106514190_bae200f463.jpg,Photography,21,1,3032,#photo,image,Instagram,7,0.3333333333333333,1,140.09909396701389,50.675362049784425,120.85397973773776,96.34018828033305,81.1320406027009,0.07342161995688327,0.178955078125,0.75,0.7295,1
107318069_e9f2ef32de.jpg,0,A crowd watching air balloons at night .,107318069_e9f2ef32de,107318069_e9f2ef32de_cap0,datasets\Flickr8k\Image\107318069_e9f2ef32de.jpg,Fashion,20,3,1687,#ootd,image,Instagram,8,0.0,1,87.6526353624132,58.55460598162577,156.42818203055964,35.211383222642205,78.79650230196793,0.06161585052869315,0.11124674479166667,1.3333333333333333,0.4407,1
107318069_e9f2ef32de.jpg,1,A group of hot air balloons lit up at night .,107318069_e9f2ef32de,107318069_e9f2ef32de_cap1,datasets\Flickr8k\Image\107318069_e9f2ef32de.jpg,Travel,9,1,951,,image,Instagram,11,0.0,0,87.6526353624132,58.55460598162577,156.42818203055964,35.211383222642205,78.79650230196793,0.06161585052869315,0.11124674479166667,1.3333333333333333,0.4566,1
107318069_e9f2ef32de.jpg,2,People are watching hot air balloons in the park .,107318069_e9f2ef32de,107318069_e9f2ef32de_cap2,datasets\Flickr8k\Image\107318069_e9f2ef32de.jpg,Lifestyle,14,4,77242,,image,Instagram,10,0.0,0,87.6526353624132,58.55460598162577,156.42818203055964,35.211383222642205,78.79650230196793,0.06161585052869315,0.11124674479166667,1.3333333333333333,0.4735,1
107318069_e9f2ef32de.jpg,3,People watching hot air balloons .,107318069_e9f2ef32de,107318069_e9f2ef32de_cap3,datasets\Flickr8k\Image\107318069_e9f2ef32de.jpg,Lifestyle,8,3,171,#daily #lifestyle,image,Instagram,6,0.0,2,87.6526353624132,58.55460598162577,156.42818203055964,35.211383222642205,78.79650230196793,0.06161585052869315,0.11124674479166667,1.3333333333333333,0.2636,1
107318069_e9f2ef32de.jpg,4,Seven large balloons are lined up at nighttime near a crowd .,107318069_e9f2ef32de,107318069_e9f2ef32de_cap4,datasets\Flickr8k\Image\107318069_e9f2ef32de.jpg,Beauty,1,3,565,#beauty #skincare #makeup,image,Instagram,12,0.0,3,87.6526353624132,58.55460598162577,156.42818203055964,35.211383222642205,78.79650230196793,0.06161585052869315,0.11124674479166667,1.3333333333333333,0.2545,1
107582366_d86f2d3347.jpg,0,A group of eight people are gathered around a table at night .,107582366_d86f2d3347,107582366_d86f2d3347_cap0,datasets\Flickr8k\Image\107582366_d86f2d3347.jpg,Fashion,4,1,9,#style #fashion,image,Instagram,13,0.0,2,16.484082223865876,27.550656349795872,67.38981241134442,70.20467844032684,24.03344379972416,0.10021008403361345,0.9397189349112426,1.5060240963855422,0.2183,0
107582366_d86f2d3347.jpg,1,A group of people gathered around in the dark .,107582366_d86f2d3347,107582366_d86f2d3347_cap1,datasets\Flickr8k\Image\107582366_d86f2d3347.jpg,Lifestyle,5,1,8548,#life #daily,image,Instagram,10,0.0,2,16.484082223865876,27.550656349795872,67.38981241134442,70.20467844032684,24.03344379972416,0.10021008403361345,0.9397189349112426,1.5060240963855422,0.281,0
107582366_d86f2d3347.jpg,2,A group of people sit around a table outside on a porch at night .,107582366_d86f2d3347,107582366_d86f2d3347_cap2,datasets\Flickr8k\Image\107582366_d86f2d3347.jpg,Travel,6,0,115,,image,Instagram,15,0.0,0,16.484082223865876,27.550656349795872,67.38981241134442,70.20467844032684,24.03344379972416,0.10021008403361345,0.9397189349112426,1.5060240963855422,0.3643,0
107582366_d86f2d3347.jpg,3,A group of people sit outdoors together at night .,107582366_d86f2d3347,107582366_d86f2d3347_cap3,datasets\Flickr8k\Image\107582366_d86f2d3347.jpg,Beauty,20,6,6807,,image,Instagram,10,0.0,0,16.484082223865876,27.550656349795872,67.38981241134442,70.20467844032684,24.03344379972416,0.10021008403361345,0.9397189349112426,1.5060240963855422,0.3147,0
107582366_d86f2d3347.jpg,4,A group of people sitting at a table in a darkened room .,107582366_d86f2d3347,107582366_d86f2d3347_cap4,datasets\Flickr8k\Image\107582366_d86f2d3347.jpg,Travel,0,6,5402,#vacation #explore #wanderlust,image,Instagram,13,0.0,3,16.484082223865876,27.550656349795872,67.38981241134442,70.20467844032684,24.03344379972416,0.10021008403361345,0.9397189349112426,1.5060240963855422,0.3212,1
10815824_2997e03d76.jpg,0,A blonde horse and a blonde girl in a black sweatshirt are staring at a fire in a barrel .,10815824_2997e03d76,10815824_2997e03d76_cap0,datasets\Flickr8k\Image\10815824_2997e03d76.jpg,Beauty,22,4,116777,#makeup,image,Instagram,20,0.0,1,117.91806066176471,41.729029563238356,105.87583811281054,39.010336927951414,55.12361463238466,0.22673163940132265,0.9476102941176471,1.5015015015015014,0.1025,0
10815824_2997e03d76.jpg,1,A girl and her horse stand by a fire .,10815824_2997e03d76,10815824_2997e03d76_cap1,datasets\Flickr8k\Image\10815824_2997e03d76.jpg,Fashion,6,6,2775,,image,Instagram,10,0.0,0,117.91806066176471,41.729029563238356,105.87583811281054,39.010336927951414,55.12361463238466,0.22673163940132265,0.9476102941176471,1.5015015015015014,0.2111,0
10815824_2997e03d76.jpg,2,A girl holding a horse 's lead behind a fire .,10815824_2997e03d76,10815824_2997e03d76_cap2,datasets\Flickr8k\Image\10815824_2997e03d76.jpg,Photography,19,0,304,,image,Instagram,11,0.0,0,117.91806066176471,41.729029563238356,105.87583811281054,39.010336927951414,55.12361463238466,0.22673163940132265,0.9476102941176471,1.5015015015015014,0.1874,1
